!Series_title	"Gene expression in alveolar macrophages from phenotypically normal smokers compared to non-smokers"
!Series_geo_accession	"GSE3212"
!Series_status	"Public on Sep 26 2005"
!Series_submission_date	"Aug 26 2005"
!Series_last_update_date	"Jul 08 2016"
!Series_pubmed_id	"16520944"
!Series_summary	"Cigarette smoking is the leading cause of the respiratory diseases collectively known as chronic obstructive pulmonary disease (COPD). While the pathogenesis of COPD is complex, there is abundant evidence that alveolar macrophages (AM) play an important role. Based on the concept that COPD is a slow-progressing disorder likely involving multiple mediators released by AM activated by cigarette smoke, the present study focuses on the identification of previously unrecognized genes that may be linked to early events in the molecular pathogenesis of COPD, as opposed to factors associated with the presence of disease. To accomplish this, microarray analysis using Affymetrix microarrays was used to carry out an unbiased survey of the differences in gene expression profiles in the AM of phenotypically normal, ~20 pack-yr smokers compared to healthy non-smokers. Although smoking did not alter the global gene expression pattern of AM, 75 genes were modulated by smoking, with 40 genes up-regulated and 35 down-regulated in the AM of smokers compared to non-smokers. Most of these genes belong to the functional categories of immune/inflammatory response, cell adhesion and extracellular matrix, proteolysis and antiproteolysis, lysosomal function, antioxidant-related, signal transduction and regulation of transcription. Of these 75 genes, 69 have not been previously recognized to be up- or down-regulated in alveolar macrophages in association with smoking or COPD, including genes coding for proteins belonging to all of the above categories, and others belonging to various functional categories or of unknown function. These observations suggest that gene expression responses of alveolar macrophages associated with the stress of cigarette smoking are more complex than previously thought, and offer a variety of new insights into the complex pathogenesis of smoking-induced lung diseases. "
!Series_summary	"Keywords: Comparison of gene expression profile in smokers vs non-smokers"
!Series_overall_design	"5 non smokers and 5 smokers"
!Series_overall_design	"Alveolar macrophages were obtained from bronchoalveolar lavage"
!Series_type	"Expression profiling by array"
!Series_contributor	"Adriana,,Heguy"
!Series_contributor	"Timothy,,O' Connor"
!Series_contributor	"Stefan,,Worgall"
!Series_contributor	"Ben-Gary,,Harvey"
!Series_contributor	"Neil,,Hackett"
!Series_contributor	"Ronald,,Crystal"
!Series_sample_id	"GSM71942 GSM71991 GSM72243 GSM72244 GSM72245 GSM72246 GSM72247 GSM72248 GSM72249 GSM72250 "
!Series_contact_name	"Yael,,Strulovici-Barel"
!Series_contact_email	"yas2003@med.cornell.edu"
!Series_contact_laboratory	"Crystal"
!Series_contact_department	"Department of Genetic Medicine"
!Series_contact_institute	"Weill Cornell Medical College"
!Series_contact_address	"1300 York Avenue"
!Series_contact_city	"New York"
!Series_contact_state	"NY"
!Series_contact_zip/postal_code	"10021"
!Series_contact_country	"USA"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3212/suppl/GSE3212_RAW.tar"
!Series_platform_id	"GPL80"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"SubSeries of: GSE5060"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA104805"

!Sample_title	"NS1_NS010112"	"NS2_NS010119"	"NS3_NS010823"	"NS4_NS010827"	"NS5_NS010926"	"S1_S010228"	"S2_S010403"	"S3_S010809"	"S4_S010926"	"S5_S5010928"
!Sample_geo_accession	"GSM71942"	"GSM71991"	"GSM72243"	"GSM72244"	"GSM72245"	"GSM72246"	"GSM72247"	"GSM72248"	"GSM72249"	"GSM72250"
!Sample_status	"Public on Sep 26 2005"	"Public on Sep 26 2005"	"Public on Sep 26 2005"	"Public on Sep 26 2005"	"Public on Sep 26 2005"	"Public on Sep 26 2005"	"Public on Sep 26 2005"	"Public on Sep 26 2005"	"Public on Sep 26 2005"	"Public on Sep 26 2005"
!Sample_submission_date	"Aug 25 2005"	"Aug 25 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"
!Sample_last_update_date	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"	"Aug 26 2005"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"alveolar macrophages from bronchoalveolar lavage"	"alveolar macrophages from bronchoalveolar lavage"	"alveolar macrophages from bronchoalveolar lavage"	"alveolar macrophages from bronchoalveolar lavage"	"alveolar macrophages from bronchoalveolar lavage"	"alveolar macrophages from bronchoalveolar lavage"	"alveolar macrophages from bronchoalveolar lavage"	"alveolar macrophages from bronchoalveolar lavage"	"alveolar macrophage from bronchoalveolar lavage"	"alveolar macrophages from bronchoalveolar lavage"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"Gender: male"	"Gender: male"	"Gender: Male"	"Gender: Male"	"Gender: male"	"Gender: Male"	"Gender: Male"	"Gender: Male"	"Gender: Male"	"Gender: Male"
!Sample_characteristics_ch1	"Age: 40"	"Age: 34"	"Age: 57"	"Age: 25"	"Age: 31"	"Age: 32"	"Age: 34"	"Age: 38"	"Age: 37"	"Age: 25"
!Sample_characteristics_ch1	"Ethnicity: black"	"Ethnicity: white"	"Ethnicity: White"	"Ethnicity: Black"	"Ethnicity: White"	"Ethnicity: Hispanic"	"Ethnicity: White"	"Ethnicity: Black"	"Ethnicity: White"	"Ethnicity: White"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_description	"normal non-smoker"	"normal nonsmoker"	"normal non-smoker"	"normal non-smoker"	"normal non-smoker"	"normal smoker, 30 pack-yr"	"normal smoker, 14 pack-yr"	"normal smoker, 14 pack-yr"	"normal smoker, 20 pack-yr"	"normal smoker, 10 pack-yr"
!Sample_data_processing	"MAS 5.0"	"MAS 5.0"	"MAS 5.0"	"MAS 5.0"	"MAS 5.0"	"MAS 5.0"	"MAS 5.0"	"MAS 5.0"	"MAS 5.0"	"MAS 5.0"
!Sample_platform_id	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"	"GPL80"
!Sample_contact_name	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"	"Yael,,Strulovici-Barel"
!Sample_contact_email	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"	"yas2003@med.cornell.edu"
!Sample_contact_laboratory	"Crystal"	"Crystal"	"Crystal"	"Crystal"	"Crystal"	"Crystal"	"Crystal"	"Crystal"	"Crystal"	"Crystal"
!Sample_contact_department	"Department of Genetic Medicine"	"Department of Genetic Medicine"	"Department of Genetic Medicine"	"Department of Genetic Medicine"	"Department of Genetic Medicine"	"Department of Genetic Medicine"	"Department of Genetic Medicine"	"Department of Genetic Medicine"	"Department of Genetic Medicine"	"Department of Genetic Medicine"
!Sample_contact_institute	"Weill Cornell Medical College"	"Weill Cornell Medical College"	"Weill Cornell Medical College"	"Weill Cornell Medical College"	"Weill Cornell Medical College"	"Weill Cornell Medical College"	"Weill Cornell Medical College"	"Weill Cornell Medical College"	"Weill Cornell Medical College"	"Weill Cornell Medical College"
!Sample_contact_address	"1300 York Avenue"	"1300 York Avenue"	"1300 York Avenue"	"1300 York Avenue"	"1300 York Avenue"	"1300 York Avenue"	"1300 York Avenue"	"1300 York Avenue"	"1300 York Avenue"	"1300 York Avenue"
!Sample_contact_city	"New York"	"New York"	"New York"	"New York"	"New York"	"New York"	"New York"	"New York"	"New York"	"New York"
!Sample_contact_state	"NY"	"NY"	"NY"	"NY"	"NY"	"NY"	"NY"	"NY"	"NY"	"NY"
!Sample_contact_zip/postal_code	"10021"	"10021"	"10021"	"10021"	"10021"	"10021"	"10021"	"10021"	"10021"	"10021"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM71nnn/GSM71942/suppl/GSM71942.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM71nnn/GSM71991/suppl/GSM71991.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72243/suppl/GSM72243.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72244/suppl/GSM72244.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72245/suppl/GSM72245.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72246/suppl/GSM72246.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72247/suppl/GSM72247.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72248/suppl/GSM72248.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72249/suppl/GSM72249.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72250/suppl/GSM72250.CEL.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM71nnn/GSM71942/suppl/GSM71942.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM71nnn/GSM71991/suppl/GSM71991.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72243/suppl/GSM72243.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72244/suppl/GSM72244.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72245/suppl/GSM72245.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72246/suppl/GSM72246.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72247/suppl/GSM72247.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72248/suppl/GSM72248.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72249/suppl/GSM72249.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM72nnn/GSM72250/suppl/GSM72250.EXP.gz"
!Sample_data_row_count	"7129"	"7129"	"7129"	"7129"	"7129"	"7129"	"7129"	"7129"	"7129"	"7129"
!series_matrix_table_begin
"ID_REF"	"GSM71942"	"GSM71991"	"GSM72243"	"GSM72244"	"GSM72245"	"GSM72246"	"GSM72247"	"GSM72248"	"GSM72249"	"GSM72250"
"HG511-HT511_at"	2663.2	1902.1	2130.7	1400.8	1452.3	3066	5666.3	4168.3	3089.3	3205.2
"HG537-HT537_at"	377.5	370.1	220.9	300.1	241.9	297.2	1519	333.9	277.4	343.4
"HG544-HT544_at"	21521.6	9224.6	5338.3	3451.6	4385.8	8738.1	17869.2	7633.2	7909	9653
"HG613-HT613_at"	29779	55079	49391.1	35256	38964.8	28213.2	35161	28700	37515.4	38471.6
"HG620-HT620_at"	4689.6	5306.8	1281.1	416	4533.3	5321.3	10010.6	2422.3	3250.4	8962.1
"HG627-HT5097_s_at"	1347.6	921	1367.9	6447.5	1281.2	3232	5723.2	1197.1	860.1	1451.9
"HG627-HT5098_s_at"	1616.1	1663.8	1027.2	2347.1	884.4	1279.1	1340.3	1244.7	841.3	982.4
"HG64-HT64_at"	340.9	130.7	353.4	615.6	293.9	499.1	764.2	510.4	353.8	314.9
"HG644-HT644_at"	50.5	91.7	31.8	299.9	79.6	66.3	384.5	67	48.6	24.4
"HG651-HT4201_at"	6333.5	3868.3	5465.6	7991.8	4841.5	4688.2	5705.1	5646.5	5546.8	4857
"HG651-HT5209_s_at"	286.1	159.1	177.9	151.1	95.1	189.4	385.4	232.8	197.9	174.2
"HG658-HT658_f_at"	132237.5	113846	84635.8	32158.4	97733.2	95484	187575.6	81700.5	57202.9	76432.6
"HG662-HT662_at"	11635.2	14305.8	19155.2	20174.3	26246.4	15545.6	12233.3	18638.8	18596.1	24217.1
"HG668-HT4793_at"	117.9	76.1	197.2	242.5	166	79.2	73.3	40.1	195.4	59.8
"HG67-HT67_f_at"	98.4	122	149.6	542.1	62	257.5	998.6	138.7	49.5	59.7
"HG688-HT688_f_at"	45644.7	51635.2	63672.9	3956	48508.1	39301	75853.7	52948	39576.9	45840.3
"HG721-HT4827_s_at"	660.1	287.4	490.2	390.3	222.1	253.1	241.5	269.2	237.5	238.1
"HG721-HT4828_s_at"	173.3	324.1	147.1	1087.5	163.4	444.7	266.2	412.1	562	212.5
"HG732-HT732_at"	179.5	118.7	597.2	84.1	59.3	109.6	743.9	61	309.8	30.5
"HG742-HT742_at"	132.9	123.6	124.8	357.6	99.6	76.2	150.8	228.5	127.2	56.5
"HG759-HT759_s_at"	905.5	185.2	88.9	625.2	107.1	113	175	142.2	132.3	68.9
"HG821-HT821_at"	29699.3	55121	65715	48463.4	56380.9	39290	37966.7	46837.8	55933	53023.8
"HG825-HT825_at"	501.1	104.1	77.5	104.6	92.5	101.2	140.8	855.3	137.1	335.8
"HG830-HT830_at"	1466.9	1529.9	961.4	2822.8	966.4	1106	1551.8	1344.8	883.3	512.6
"HG831-HT831_at"	370.2	316.3	449.4	292.8	338.8	72.4	183.2	397.9	390.3	163.1
"HG846-HT846_at"	97	354.7	27.2	93.3	117.7	31.5	287.4	244.3	98	98
"HG855-HT855_s_at"	436.6	117.6	78.8	418.3	184.5	254.9	164	153.7	198.7	38.5
"HG862-HT862_s_at"	359.5	149.6	55	110.4	62.4	207.6	160.6	61	110.1	29.3
"HG870-HT870_at"	165.5	189.1	265.6	79.7	378.8	40.7	165	125.5	62.4	21.5
"HG880-HT880_at"	4087.5	8254.1	2398.3	4523.2	2859.2	2493.7	2140.3	3011.9	2057.9	2331.8
"HG880-HT880_s_at"	60.9	107.4	31.9	57.3	70.7	76.9	124.7	64.9	108.9	53.2
"HG881-HT881_at"	365.1	180.2	290.6	142.2	196.3	507.4	1431.7	251.3	330.2	214.7
"HG884-HT884_s_at"	2375.5	3831.8	1648.3	1803.9	4352	8790.4	1556.5	1372	1709.9	3204.5
"HG896-HT896_at"	183.8	253.4	108.9	387	409.2	130.3	949	260	201.2	423.6
"HG907-HT907_at"	577.4	290.8	364.3	466.5	278	565.8	454.3	688.5	551.1	397.5
"HG908-HT908_at"	1299.6	1285.5	846.8	1898	785.3	956.7	1362.1	1166.1	782.5	921.7
"HG909-HT909_at"	740.1	207.7	189.5	314.8	143.1	522	807.5	1041.5	323.2	430.8
"HG919-HT919_at"	1322.8	954.8	819.8	963.5	658.4	747.1	2332.1	1193.2	731	511.9
"HG921-HT3995_at"	244.8	79.2	66.3	191.3	70.5	82.1	376.8	121.1	161.8	53.1
"HG944-HT944_s_at"	374	428.6	240.4	399.3	212.4	285	306.9	408.4	206.6	155.7
"HG945-HT945_s_at"	162.1	54.1	35.4	321.5	163.2	68.4	363.8	193	168.1	100.5
"HG960-HT960_at"	878	1204.4	837.1	939.5	376.6	680.5	103.2	1339.2	660.6	575.7
"HG961-HT961_at"	303.3	637.7	480.6	402.2	1634.6	224.3	685.8	2056.9	1422.2	1449.7
"HG982-HT982_s_at"	110.8	207.5	143.9	186.4	428.9	167.4	642.8	497.2	285.6	193.2
"HG987-HT987_at"	537.1	2765.7	468.3	26711.5	593.7	565.3	439.8	643.5	1358.3	348
"HG998-HT998_s_at"	1862.2	1965.8	3167.1	2717.6	1319.2	1100.3	2340.6	2021.2	1480.7	212.2
"hum_alu_at"	121153.6	356088.3	196677.7	190711.3	160544.7	128281.6	482771.3	100392.1	120421.4	100283
"J00073_at"	477.8	456.8	150.4	1086.7	452.3	67	699.7	624.1	428.2	103
"J00105_s_at"	119752.6	142780.8	78036.9	63605.8	104509.1	61738.9	171531.7	51986.5	62878.9	56983.6
"J00116_s_at"	203.4	75.3	17.5	322.3	43.2	41	37	54.5	75.5	14
"J00117_f_at"	544.3	367.3	369.5	650.6	510.7	459	2062.4	578.8	445.4	311.8
"J00123_at"	51.8	107.8	41.1	403.9	31.8	51.5	207.6	76.5	58.1	25.3
"J00124_at"	128.6	785	539.3	1473.9	526.1	95	853.4	655.6	505.4	333.3
"J00129_at"	302.3	459.5	238.7	684.1	59.8	233	210.3	75.1	491.3	45.8
"J00139_s_at"	159.2	299.6	602.4	537.8	679.6	205.5	257.7	592.7	121	191.9
"J00146_at"	64.7	34	159.9	37.6	130.5	28.1	60.3	275.6	105.2	113
"J00148_cds2_f_at"	117.8	625.6	115.7	621.2	293.4	262.3	456.6	195.9	114.1	202.5
"J00207_rna2_at"	321.7	313.3	75.2	62.4	179.7	125.4	103.1	137.8	132.6	55.4
"J00209_f_at"	225.6	113.1	23	349	207.7	54.7	196.2	48.6	64.5	89.9
"J00210_rna1_at"	89.5	1539.4	64.6	28.5	108.5	620.1	116.1	56.9	23.3	22.3
"J00212_f_at"	517.3	859.8	357.9	783.9	546.8	452	722.7	560.6	632.3	284.4
"J00219_s_at"	64.2	42.3	176.7	6.5	7	1812.6	225.6	27	38	26.2
"J00220_cds4_at"	304.9	245.2	168.5	220.2	174.8	215.6	1084.9	286.2	290.9	129.1
"J00220_cds5_at"	439.6	530.9	745	932	977.5	598.5	255.6	1105.5	629.8	480.3
"J00268_s_at"	399.7	355.5	210.1	1836.7	744.6	767.8	2175.5	269.7	468	1120
"J00277_at"	3783.2	1988.2	1207.4	3269.9	599.8	1382.4	3988.3	1056	993.2	1669.9
"J00287_at"	352.8	991.8	216	602.3	337.6	1005.1	232.5	360.5	284.8	297.5
"J00301_at"	28.1	79.4	28	28.6	15.4	29.2	75.4	21.1	92.1	9.2
"J00306_at"	152.8	244.1	68.9	315.6	186.9	83.9	229.1	150.5	104.1	118.9
"J00314_at"	658.5	128.5	1145.2	539.3	1248	1058.5	980.7	1275	1141.9	1055.5
"J02611_at"	1155.9	1640	1502.7	4242.4	930	916.5	2122.6	1218.4	1596.2	838.6
"J02621_s_at"	12653.7	5216.6	12564.2	13513.5	16006.2	8373.3	7073.2	11963	10434.3	15146.3
"J02645_at"	4049.4	4993.7	4450.4	3628.7	4587.9	7222.5	3408.4	3355.8	5244.3	5239.3
"J02683_s_at"	16715.2	15512.1	31476.4	14351.8	21556.4	25416.4	34105.7	23522.4	28535.6	28954
"J02758_s_at"	278.9	130.1	66.8	99	247.2	228.4	438.9	162.8	365	86.8
"J02783_at"	12286.9	7055.6	9935.7	15152.8	7246	11800.5	13624.2	10307.4	9399	9056.6
"J02843_at"	153.9	103.7	39.9	550.6	42	53.8	355.6	91	55.3	31.7
"J02854_at"	250.7	266.6	190.8	1211.4	187.9	350.5	189.3	268.1	199.4	208.7
"J02871_s_at"	528.4	1519.2	336.4	32314.9	550.5	187	132.1	397.4	596.6	159
"J02874_at"	3737.7	56708	47928.9	1704.1	64399.9	41534.4	24428.8	29714.6	28793.9	43009.5
"J02876_at"	255.3	894.8	281.3	398.5	285.6	245.9	317.3	759.8	321.2	230.3
"J02883_at"	141.1	767.8	453.2	834	506.3	452.7	968.9	893.6	735.7	508.9
"J02888_at"	3092.1	7857.3	4946.5	3473.7	4331	4651.4	8068.9	6289.5	4424.9	4629.9
"J02902_at"	6593.7	5674.3	4628.2	6588.7	4033.8	5621.9	12342	8658.7	6555.4	6436.7
"J02906_at"	1021.2	1267.9	207.5	19697.5	556.3	706.5	2966.1	418.6	255.8	677.3
"J02923_at"	18711.5	13383.4	26800.3	1227	22518.2	15935.4	14725.1	28162.8	27249	6717.4
"J02943_at"	308.9	126.4	279.4	598.9	121.3	72.4	113.4	46.6	86.5	64.1
"J02947_s_at"	2376.7	1703.1	815	2645.1	1350.3	1794.1	3596.3	1663.5	609.8	1689.2
"J02960_cds1_s_at"	716.4	1078.4	147.8	804.5	612.4	471.4	421.4	939.1	149.9	476.9
"J02963_at"	49.2	132.7	48.1	235.8	65.5	49.7	222.3	480.5	200.4	35.7
"J02973_rna1_at"	6215	10826.5	1766.6	108.2	17362.2	5393.6	2057.2	2427.4	10561.3	20447.3
"J02982_f_at"	631.8	616.1	406.7	740.2	426.1	478.6	764.8	640.6	743.5	220.5
"J02986_cds1_at"	93.3	189.4	33.5	442.7	228.8	59.5	142.7	217.5	226.6	27.3
"J03027_at"	42.8	259.4	60.9	198.6	219.1	259.5	286.3	226.6	286.5	51.3
"J03040_at"	4854.7	2729.6	9815.2	266.9	7539.6	3118.9	4658.4	8843.3	7143.9	9364.3
"J03060_at"	2382.3	1203.8	1747.3	1192.7	989.2	1332.3	2631.1	1757.7	1769.5	1390.4
"J03068_at"	253.6	385.6	202.6	1884.2	300.4	237.9	917.5	194.7	178.6	161.7
"J03069_rna1_at"	3415.3	3081.2	2320.3	4706.9	2586.5	3011.4	4732.1	3455.4	4031.1	2561.9
"J03071_cds3_f_at"	181.5	58.8	114.4	224.8	292.9	310.8	175.4	147.7	239.1	556.7
"J03077_s_at"	93889.7	96337.4	97557.8	29486.4	82552.1	90434.9	223004.9	67289.3	80340.3	62837.6
"J03133_at"	736.7	674.2	558.8	781.4	442	735.6	823	741.8	779	699.3
"J03161_at"	2668.1	4321.8	2624.6	3353.4	1725.4	2032.8	1968.5	2568.4	3133.9	1946.1
"J03171_at"	1375.5	1189.2	720.7	1283.3	717.2	877.1	1585.8	1207.1	880.2	840.7
"J03191_at"	75821.5	44799.5	44906.6	13828.5	33231.9	35480.8	77899.5	36607.2	36801.9	32576.7
"J03241_s_at"	695.9	538.6	321.4	1368.4	349.1	529.8	684.3	684.5	619.4	349
"J03242_s_at"	376.2	288.6	194.4	1381.2	488	239.8	794.3	672.4	585.9	445.6
"J03258_at"	2138.1	767.1	658.7	461.7	946.5	992.4	1345.6	1656.2	1584.5	1091.6
"J03260_s_at"	76.8	79.5	30.9	87.2	43.2	53.6	79.2	55.9	35.2	29.5
"J03263_s_at"	2297.7	1714.4	5752.7	1292.7	1321.7	1495.6	12211.8	9465.1	7457.5	8876.6
"J03278_at"	353.4	358.5	210.9	502.3	312.3	424.2	154	419.2	148	379.5
"J03459_at"	19858.4	26692.2	58725.9	5263.4	46222.7	21680.7	88907.5	55233	57408.6	43285.7
"J03473_at"	1862.3	780.1	2874.8	5008.4	1465.7	1169.9	1836.7	4047.6	3485.4	2399.5
"J03474_at"	141.8	245.6	90.3	1169.8	221.7	105.9	99.5	105.2	163.1	67.4
"J03507_at"	317	225.5	203.7	917.8	78.3	327.3	160.2	101.9	242.5	297.8
"J03589_at"	3894.6	1423.4	2558.4	3701.7	2584.7	2199	2206.2	3813.3	4225	3241.2
"J03592_at"	21733.8	26123.7	47174.5	23129.4	25207.8	18236.5	31692	35559.7	48557	42710.8
"J03600_at"	10225.6	11605.3	38015.8	1726.2	29794.3	14647.6	13982.4	34040	38173.9	26141
"J03626_rna1_s_at"	827.7	1211.3	622.1	1406.2	607.5	664	389.4	666.6	474.9	496.7
"J03634_at"	173.7	1050.6	98.2	134	1816.4	2597.9	114.5	101.1	1257.3	1712.8
"J03756_at"	1198.2	995.1	636.3	3347.3	1090.1	1335.6	1827.2	1636.2	822.1	1215.4
"J03764_at"	4354	3791.4	1449.7	182.1	1328.6	2472.6	1119.9	1135.2	672.5	1952.3
"J03778_s_at"	409.8	70.7	155	75.4	35.2	64.7	274.2	67	75.6	33.3
"J03779_at"	2471.4	3263.6	5563	633.2	10627.4	4428.4	2621.8	7294.7	5894	7969
"J03798_at"	507	85.5	676.2	1141.8	424.7	520.8	513.1	988.4	864.2	530.6
"J03801_f_at"	13803.2	41948.8	6604.2	5020.8	26284.4	3824.6	17373.8	3893.5	7379.2	10755.6
"J03805_s_at"	6629.1	6573.7	4319.7	12127.7	8786.3	11473.3	5378.4	6474.8	5420.9	7215.8
"J03810_at"	67.5	46.3	117.7	310	204.7	156.1	67.3	202.6	99.3	66.8
"J03824_at"	2287.9	742.1	2309.4	2032.6	1147.4	762.8	1853.3	1977.4	1799	1917.7
"J03827_at"	22046	34493.7	43149	6813.3	36845	26778.5	29058.3	38923.3	37207.3	3685
"J03890_rna1_at"	241.4	180.6	174.2	760	759.6	857.6	357.2	1354.1	198.2	498.5
"J03909_at"	95076.4	49888.4	85724.5	4437.1	66905.6	52669.2	123767.1	74637.2	88094.8	64063.2
"J03910_rna1_at"	81506.6	101956.5	1950.7	2140.1	8421.7	57615.4	73049.7	2893.2	5430.1	39523.4
"J03915_s_at"	1134	941.8	625.1	1284.9	336.8	436	564.7	470.1	271.3	383.4
"J03925_at"	2934.7	2383.9	2234.8	261.8	1801.9	1802.9	1435	5881.8	11605.3	3388.3
"J03930_at"	1133.2	243.1	637.7	1305.5	622.4	374.5	1735.4	571.4	289.7	256.4
"J03934_s_at"	1003.1	874.9	772.8	16376.9	646.8	1517.6	1436.7	1034.1	854.5	834.9
"J04027_at"	6296.5	7226.3	2046	1500.9	24032	27829.4	2764.2	3235.4	5656.2	22932.6
"J04029_s_at"	2322	4670.1	3188	5617.6	2679.2	1747.7	4406.7	2325.2	2539.4	3469.4
"J04031_at"	3378.6	806.2	4105.4	2221.9	2739	1905.8	1733.7	4119.6	3353.5	3558
"J04040_at"	130.7	149.7	272.9	358.7	137.2	21.1	87.1	310.3	190.6	25.8
"J04046_s_at"	4412.1	2287.2	3129.6	3562.2	2132	1969.4	5058.4	4149.5	2828.1	3154.8
"J04056_at"	2115.6	1770.2	3038.9	14738.7	893.3	1685.3	563.8	4040.4	4383	2631.9
"J04058_at"	1201.1	1046.5	1482.1	1078.9	1000.7	1577.9	378.4	2138.7	2076.9	1569.3
"J04076_at"	4483.2	4302.7	1442.4	372.7	12605	4530	2697	6342.3	16993.8	13955.2
"J04080_at"	6148	2064.7	548	1328.2	554.2	1783.5	929.4	554.9	502.3	436.9
"J04088_at"	81.1	80	312.2	522.5	195.3	327.1	112.3	668.4	446.5	137.9
"J04093_s_at"	124.3	192.6	181.3	2809.4	225.8	56.2	306.1	244.8	204.8	6.4
"J04101_at"	362.3	873.2	186.2	250.8	172.9	419.2	583.9	175.9	484.8	111.7
"J04102_at"	6037.1	10838.7	1123.1	851.7	14094.9	12418.6	2145.8	952.6	3584	6902.3
"J04111_at"	713.5	1509.1	1952.6	697.5	2104.1	1238.1	272.7	807.3	1813.9	1756.7
"J04130_s_at"	64586.6	164107	4792.7	2266.7	149411.9	91773.6	11512	1497.8	72791.6	68710.9
"J04132_at"	542.9	111.7	209.7	254.4	157.7	142.6	518.9	189.9	483.1	100
"J04152_rna1_s_at"	889	10274.9	88.1	44571.9	798.2	1462.9	73.8	291.8	868.7	144
